ID;LIMIT_BAL;SEX;EDUCATION;MARRIAGE;AGE;PAY_0;PAY_2;PAY_3;PAY_4;PAY_5;PAY_6;BILL_AMT1;BILL_AMT2;BILL_AMT3;BILL_AMT4;BILL_AMT5;BILL_AMT6;PAY_AMT1;PAY_AMT2;PAY_AMT3;PAY_AMT4;PAY_AMT5;PAY_AMT6;default payment next month;LIM_BAL_1;LIM_BAL_2;LIM_BAL_3;SEX_1;SEX_2;EDUCATION_1;EDUCATION_2;EDUCATION_3;EDUCATION_4;EDUCATION_5;EDUCATION_6;EDUCATION_7;MARRIAGE_1;MARRIAGE_2;MARRIAGE_3;MARRIAGE_4;AGE_1;AGE_2;AGE_3;PAY_0_1;PAY_0_2;PAY_0_3;PAY_2_1;PAY_2_2;PAY_2_3;PAY_3_1;PAY_3_2;PAY_3_3;PAY_4_1;PAY_4_2;PAY_4_3;PAY_5_1;PAY_5_2;PAY_5_3;PAY_6_1;PAY_6_2;PAY_6_3;BILL_AMT1_1;BILL_AMT1_2;BILL_AMT1_3;BILL_AMT2_1;BILL_AMT2_2;BILL_AMT2_3;BILL_AMT3_1;BILL_AMT3_2;BILL_AMT3_3;BILL_AMT4_1;BILL_AMT4_2;BILL_AMT4_3;BILL_AMT5_1;BILL_AMT5_2;BILL_AMT5_3;BILL_AMT6_1;BILL_AMT6_2;BILL_AMT6_3;PAY_AMT1_1;PAY_AMT1_2;PAY_AMT1_3;PAY_AMT2_1;PAY_AMT2_2;PAY_AMT2_3;PAY_AMT3_1;PAY_AMT3_2;PAY_AMT3_3;PAY_AMT4_1;PAY_AMT4_2;PAY_AMT4_3;PAY_AMT5_1;PAY_AMT5_2;PAY_AMT5_3;PAY_AMT6_1;PAY_AMT6_2;PAY_AMT6_3
25330;30000;2;2;2;25;0;0;2;2;2;2;23657;26568;27456;27915;27185;28806;3300;1600;1200;0;2200;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0
25378;230000;2;2;2;30;-1;2;-1;-1;-1;-1;2374;2165;2154;1966;1966;1966;0;2154;1966;1966;1966;177;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0
25382;130000;2;2;1;26;2;2;2;2;0;0;5169;6228;6065;3489;3489;1163;1300;1250;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
25388;240000;2;3;2;28;2;2;2;0;0;0;242837;246989;204769;62670;10408;10848;10000;0;2806;500;562;303;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0
25407;100000;2;1;2;27;0;0;0;0;0;0;40576;41876;42699;44020;44588;45521;1977;1800;2032;1600;1652;1734;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0
25467;360000;2;2;2;28;-2;-2;-2;-2;-2;-2;-307;-307;-307;-307;-307;-307;0;0;0;0;307;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
25473;80000;2;2;2;27;-1;0;0;0;0;0;45198;45572;40910;40969;41275;41637;2000;2000;1600;1500;1550;1600;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0
25511;100000;2;2;2;24;3;2;2;2;2;2;81601;79689;85389;83121;88304;90746;0;7000;0;6600;4000;3200;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1
25515;200000;2;1;2;26;0;0;0;0;2;2;71574;74755;76945;82914;83733;80498;5000;4000;8000;2900;0;5700;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;1
25570;130000;2;3;1;43;2;3;2;2;2;2;19690;19085;18491;20579;19950;21625;0;0;2400;0;2000;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0
25573;70000;2;2;2;41;0;0;0;0;0;0;72593;72526;70138;51781;29117;29264;4000;36500;2300;1500;2000;3000;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1
25575;30000;2;1;2;36;2;2;2;0;0;0;23338;25747;25048;26060;26578;27133;3120;0;1433;951;983;1099;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0
25591;130000;2;2;1;42;2;2;2;0;0;0;130623;131926;128380;126792;103497;96991;6400;0;4535;3900;4300;3700;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1
25609;360000;2;1;1;41;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
25628;50000;2;2;1;30;0;0;0;0;0;2;25422;26456;27835;29070;30891;54741;1450;1800;2000;2600;0;2020;1;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0
25634;70000;2;1;2;34;2;2;2;2;2;2;43357;44347;43357;46626;47562;48651;2000;0;4000;2000;2000;2000;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0
25692;330000;2;1;2;42;-2;-2;-2;-2;-2;-2;565;20650;15360;0;12923;1816;20650;15360;0;12923;1816;17050;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;0;1
25705;260000;2;1;2;29;2;2;-1;-1;-1;0;792;396;396;396;792;396;0;396;396;792;0;396;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
25721;280000;2;2;1;44;0;0;-1;-1;-2;-2;390;0;780;0;0;0;0;780;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
25751;30000;2;2;1;38;0;0;2;0;0;2;2433;4772;2897;3236;3575;1764;4000;0;2000;2000;0;1900;1;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0
25840;70000;2;3;2;42;0;0;2;0;0;0;69362;71775;70050;70415;48405;46514;6000;0;3000;1000;1500;2000;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0
25846;230000;2;2;1;45;-1;-1;-1;-1;-1;-1;416;416;416;416;416;416;416;416;416;416;416;572;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
25852;100000;2;3;1;43;2;2;0;0;0;0;100304;97814;100337;100585;52041;70731;0;5000;2623;2500;32000;2567;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0
26002;110000;2;2;1;31;-1;2;2;-1;-1;-1;832;832;416;416;416;416;416;0;416;416;416;416;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
26007;300000;2;2;2;30;0;0;0;-2;-2;-1;133115;41300;0;0;0;2538;2300;0;0;0;2538;47473;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1
26087;320000;2;2;1;43;2;0;0;0;0;0;520651;383123;391741;400196;408503;156881;10000;11000;11000;10800;5992;4967;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1
26122;380000;2;1;1;36;-2;-1;-1;-1;-1;2;3744;20334;8499;53235;101439;34579;20498;8549;53471;101785;117;32347;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1
26151;50000;2;2;1;34;3;3;2;2;2;2;47904;48240;48602;46289;44837;44535;2000;2001;499;2000;2000;1500;1;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0
26159;500000;2;1;1;35;-1;-1;-1;-1;-1;-1;3290;10881;2517;2957;889;40855;11000;2517;2957;1000;41000;170;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0
26169;30000;2;1;1;47;0;0;0;2;2;2;24895;26476;28047;29767;30498;29890;2000;2000;2500;1500;0;1200;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0
26217;140000;2;2;2;30;3;2;2;2;-1;-1;3043;4168;1420;0;49;49;1423;2;0;49;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
26219;80000;2;2;1;37;0;0;0;0;0;0;81218;74073;68763;69192;70574;70470;2527;3691;2337;2512;2743;2463;1;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0
26244;60000;2;1;1;45;1;2;0;0;2;0;58360;56834;58322;59781;8177;7757;0;3000;3100;0;1000;500;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0
26285;320000;2;2;1;42;-1;-1;-2;-2;-2;-2;8144;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
26322;160000;2;2;1;44;-1;-1;-2;-2;-2;-2;1224;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
26327;160000;2;1;1;47;1;2;0;0;2;0;89006;86694;88898;94289;91875;94405;0;4500;7800;0;4000;3700;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1
26427;200000;2;1;1;42;-2;-2;-2;-2;-1;-1;0;0;0;0;1830;0;0;0;0;1830;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0
26446;200000;2;2;1;49;1;-2;-2;-2;-2;-2;-5;728;0;0;0;0;733;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
26466;140000;2;2;2;50;0;0;0;0;0;0;128949;133778;131241;25994;25769;24552;7000;6000;3000;5000;4000;6000;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1
26480;30000;2;2;1;54;0;0;0;0;0;-1;33494;32978;32415;30324;31124;25502;2506;2430;1300;1000;34436;950;1;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0
26485;100000;2;3;1;50;2;2;2;2;-1;0;117517;110537;99734;99973;71008;66735;4700;0;3000;103000;2500;3000;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1
26514;280000;2;1;1;63;-2;-2;-2;-2;-2;-2;-200;-200;-200;-200;-200;-200;0;0;0;0;0;200;1;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
26525;90000;2;2;1;58;1;2;2;2;2;0;25941;25722;28015;28262;27509;28082;500;3000;1000;0;1017;2433;1;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0
26559;50000;2;3;3;51;0;0;0;0;0;0;44788;45471;46394;47865;47455;48426;2352;2275;2398;1336;1366;1444;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0
26583;110000;1;2;2;22;0;0;0;0;0;0;99209;54218;40110;41362;41296;41225;1766;2000;2000;2000;2000;2000;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0
26586;200000;1;1;2;27;0;0;2;0;0;0;186778;206582;201714;177469;184502;191529;23000;157;10000;10000;10000;17000;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1
26588;70000;1;1;2;28;1;-1;-1;2;2;2;-47;653;3455;3245;1686;1681;700;3000;0;0;0;4000;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1
26619;50000;1;2;2;23;0;0;0;0;0;0;48241;49445;51060;50033;9298;7877;2000;2412;5178;5500;500;500;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;1;0;0;1;0;0
26628;60000;1;2;2;24;2;0;0;0;0;0;27019;25100;21023;16973;12410;11944;1686;2000;1000;1000;6000;5000;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1
26645;30000;1;2;2;24;-1;-1;-1;-1;-1;-1;1473;390;390;390;0;780;390;390;390;0;780;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
26648;40000;1;1;2;26;2;0;0;2;2;0;36460;37549;40527;41036;39103;38945;2000;3900;1500;0;1600;1600;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0
26729;50000;1;3;2;24;1;2;2;0;0;0;52354;52651;51056;49515;42189;19938;2211;0;2174;2000;6473;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0
26765;190000;1;1;2;27;2;2;2;0;0;2;114355;124449;121093;123126;131120;134135;13500;0;5500;10000;5200;5000;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1
26766;180000;1;1;2;26;-1;-1;-1;-1;-1;-1;758;0;1022;2004;0;2051;0;1022;2016;0;2051;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0
26809;50000;1;1;2;31;0;0;0;0;0;0;49139;49281;42472;44810;45699;46675;1707;1948;11746;1635;1712;4000;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1
26827;20000;1;1;2;27;1;2;3;2;3;2;4473;7216;6958;7496;7231;7269;3000;0;800;0;300;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
26857;360000;1;1;2;38;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
26871;90000;1;2;1;48;2;2;-2;-2;-2;-2;71900;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
26892;350000;1;2;2;42;0;0;0;0;0;0;347790;352600;299797;218973;146326;107205;13000;11000;8232;7000;6000;7000;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1
26944;20000;1;2;2;37;1;2;0;0;0;0;14440;13916;15376;18075;18830;20423;0;2000;3000;1000;2000;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;1;0;0
26971;20000;1;2;1;35;0;0;0;0;2;2;11043;11770;13188;18318;18419;18978;1200;1600;5700;700;1000;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0
26975;300000;1;1;1;38;-1;-1;-1;-1;-2;-2;706;195;504;-627;-918;-1209;200;600;0;0;0;1791;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0
27044;230000;1;3;2;29;1;-1;-1;-1;-1;-1;-4;1496;4872;0;1241;-383;1500;5000;0;1241;0;2000;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0
